entry_id,parl_id,source_id,details,origin,destination,date,amount,balance_of_payment,source_pdf,source_pagenum
P34_GASH_Joanna_5_3,GASH_Joanna,P34_GASH_Joanna,"Nowra to Canberra - 10 Dec 13",Nowra,Canberra,2013-12-10,171.00,,P34_GASH_Joanna.pdf,5
P34_GASH_Joanna_5_4,GASH_Joanna,P34_GASH_Joanna,"Canberra to Nowra - 10 Dec 13",Canberra,Nowra,2013-12-10,171.00,,P34_GASH_Joanna.pdf,5
P33_KELLY_Craig_6_3,KELLY_Craig,P33_KELLY_Craig,"Sutherland to Canberra - 11 Nov 13",Sutherland,Canberra,2013-11-11,212.04,,P33_KELLY_Craig.pdf,6
P33_KELLY_Craig_6_4,KELLY_Craig,P33_KELLY_Craig,"Canberra to Sutherland - 15 Nov 13",Canberra,Sutherland,2013-11-15,212.04,,P33_KELLY_Craig.pdf,6
P33_KELLY_Craig_6_5,KELLY_Craig,P33_KELLY_Craig,"Sydney to Canberra - 17 Nov 13",Sydney,Canberra,2013-11-17,211.28,,P33_KELLY_Craig.pdf,6
P33_KELLY_Craig_6_6,KELLY_Craig,P33_KELLY_Craig,"Canberra to Sydney - 21 Nov 13",Canberra,Sydney,2013-11-21,211.28,,P33_KELLY_Craig.pdf,6
P33_KELLY_Craig_6_7,KELLY_Craig,P33_KELLY_Craig,"Sydney to Canberra - 8 Dec 13",Sydney,Canberra,2013-12-08,211.28,,P33_KELLY_Craig.pdf,6
P33_KELLY_Craig_6_8,KELLY_Craig,P33_KELLY_Craig,"Canberra to Sydney - 13 Dec 13",Canberra,Sydney,2013-12-13,211.28,,P33_KELLY_Craig.pdf,6
P33_KELLY_Craig_15_3,KELLY_Craig,P33_KELLY_Craig,"Sydney to Canberra - 16 Jun 13",Sydney,Canberra,2013-06-16,113.28,,P33_KELLY_Craig.pdf,15
P33_KELLY_Craig_15_4,KELLY_Craig,P33_KELLY_Craig,"Canberra to Sydney - 20 Jun 13",Canberra,Sydney,2013-06-20,113.28,,P33_KELLY_Craig.pdf,15
P33_KELLY_Craig_15_5,KELLY_Craig,P33_KELLY_Craig,"Sydney to Canberra - 23 Jun 13",Sydney,Canberra,2013-06-23,113.28,,P33_KELLY_Craig.pdf,15
P33_KELLY_Craig_15_6,KELLY_Craig,P33_KELLY_Craig,"Canberra to Sydney - 28 Jun 13",Canberra,Sydney,2013-06-28,113.28,,P33_KELLY_Craig.pdf,15
P34_GRIFFIN_Alan_9_23,GRIFFIN_Alan,P34_GRIFFIN_Alan,"Melbourne to Canberra - 16 Mar 14",Melbourne,Canberra,2014-03-16,516.80,,P34_GRIFFIN_Alan.pdf,9
P34_GRIFFIN_Alan_20_11,GRIFFIN_Alan,P34_GRIFFIN_Alan,"Canberra to Melbourne - 18 Dec 13",Canberra,Melbourne,2013-12-18,516.80,,P34_GRIFFIN_Alan.pdf,20
P34_HALL_Jill_7_3,HALL_Jill,P34_HALL_Jill,"Belmont to Canberra - 23 Feb 14",Belmont,Canberra,2014-02-23,315.00,,P34_HALL_Jill.pdf,7
P34_HALL_Jill_7_4,HALL_Jill,P34_HALL_Jill,"Canberra to Belmont - 6 Mar 14",Canberra,Belmont,2014-03-06,315.00,,P34_HALL_Jill.pdf,7
P34_HALL_Jill_7_5,HALL_Jill,P34_HALL_Jill,"Belmont to Canberra - 16 Mar 14",Belmont,Canberra,2014-03-16,315.00,,P34_HALL_Jill.pdf,7
P34_HALL_Jill_7_6,HALL_Jill,P34_HALL_Jill,"Canberra to Belmont - 28 Mar 14",Canberra,Belmont,2014-03-28,298.00,,P34_HALL_Jill.pdf,7
P34_HALL_Jill_7_7,HALL_Jill,P34_HALL_Jill,"Canberra to Belmont - 28 Mar 14",Canberra,Belmont,2014-03-28,169.00,Y,P34_HALL_Jill.pdf,7
P34_HALL_Jill_7_8,HALL_Jill,P34_HALL_Jill,"Swansea to Canberra - 25 May 14",Swansea,Canberra,2014-05-25,165.50,,P34_HALL_Jill.pdf,7
P34_HALL_Jill_7_9,HALL_Jill,P34_HALL_Jill,"Canberra to Swansea - 6 Jun 14",Canberra,Swansea,2014-06-06,165.50,,P34_HALL_Jill.pdf,7
P33_LUDWIG_Joe_7_3,LUDWIG_Joe,P33_LUDWIG_Joe,"Brisbane to Canberra - 17 Jul 13",Brisbane,Canberra,2013-07-17,706.02,,P33_LUDWIG_Joe.pdf,7
P33_MCCLELLAND_Robert_20_12,MCCLELLAND_Robert,P33_MCCLELLAND_Robert,"Sydney to Canberra - 16 Jun 13",Sydney,Canberra,2013-06-16,220.40,,P33_MCCLELLAND_Robert.pdf,20
P33_MCCLELLAND_Robert_20_13,MCCLELLAND_Robert,P33_MCCLELLAND_Robert,"Canberra to Sydney - 20 Jun 13",Canberra,Sydney,2013-06-20,220.40,,P33_MCCLELLAND_Robert.pdf,20
P33_MCCLELLAND_Robert_20_14,MCCLELLAND_Robert,P33_MCCLELLAND_Robert,"Sydney to Canberra - 23 Jun 13",Sydney,Canberra,2013-06-23,220.40,,P33_MCCLELLAND_Robert.pdf,20
P33_MCCLELLAND_Robert_20_15,MCCLELLAND_Robert,P33_MCCLELLAND_Robert,"Canberra to Sydney - 27 Jun 13",Canberra,Sydney,2013-06-27,220.40,,P33_MCCLELLAND_Robert.pdf,20
P34_KELLY_Craig_7_3,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 10 Feb 14",Sydney,Canberra,2014-02-10,211.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_4,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 23 Feb 14",Sydney,Canberra,2014-02-23,211.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_5,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 28 Feb 14",Canberra,Sydney,2014-02-28,211.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_6,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 2 Mar 14",Sydney,Canberra,2014-03-02,211.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_7,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 6 Mar 14",Canberra,Sydney,2014-03-06,211.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_8,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 16 Mar 14",Sydney,Canberra,2014-03-16,211.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_9,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 21 Mar 14",Canberra,Sydney,2014-03-21,211.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_10,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 24 Apr 14",Sydney,Canberra,2014-04-24,209.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_11,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 24 Apr 14",Canberra,Sydney,2014-04-24,113.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_12,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 11 May 14",Sydney,Canberra,2014-05-11,113.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_13,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 16 May 14",Canberra,Sydney,2014-05-16,113.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_14,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 26 May 14",Sydney,Canberra,2014-05-26,113.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_15,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 30 May 14",Canberra,Sydney,2014-05-30,113.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_16,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 1 Jun 14",Sydney,Canberra,2014-06-01,113.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_7_17,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 6 Jun 14",Canberra,Sydney,2014-06-06,113.28,,P34_KELLY_Craig.pdf,7
P34_KELLY_Craig_17_3,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 1 Dec 13",Sydney,Canberra,2013-12-01,211.28,,P34_KELLY_Craig.pdf,17
P34_KELLY_Craig_17_4,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 6 Dec 13",Canberra,Sydney,2013-12-06,211.28,,P34_KELLY_Craig.pdf,17
P34_KELLY_Craig_17_5,KELLY_Craig,P34_KELLY_Craig,"Sydney to Canberra - 16 Dec 13",Sydney,Canberra,2013-12-16,211.28,,P34_KELLY_Craig.pdf,17
P34_KELLY_Craig_17_6,KELLY_Craig,P34_KELLY_Craig,"Canberra to Sydney - 18 Dec 13",Canberra,Sydney,2013-12-18,211.28,,P34_KELLY_Craig.pdf,17
P33_MCNAMARA_Karen_7_3,MCNAMARA_Karen,P33_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 14 Oct 13","Hamlyn Terrace",Canberra,2013-10-14,288.80,,P33_MCNAMARA_Karen.pdf,7
P33_MCNAMARA_Karen_7_4,MCNAMARA_Karen,P33_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 16 Oct 13",Canberra,"Hamlyn Terrace",2013-10-16,288.80,,P33_MCNAMARA_Karen.pdf,7
P34_MACDONALD_Ian_10_19,MACDONALD_Ian,P34_MACDONALD_Ian,"Sydney to Canberra - 16 Mar 14",Sydney,Canberra,2014-03-16,180.81,,P34_MACDONALD_Ian.pdf,10
P34_MACFARLANE_Ian_10_3,MACFARLANE_Ian,P34_MACFARLANE_Ian,"Toowoomba to Brisbane - 12 May 14",Toowoomba,Brisbane,2014-05-12,105.75,,P34_MACFARLANE_Ian.pdf,10
P34_MACFARLANE_Ian_10_4,MACFARLANE_Ian,P34_MACFARLANE_Ian,"Brisbane to Toowoomba - 16 May 14",Brisbane,Toowoomba,2014-05-16,105.75,,P34_MACFARLANE_Ian.pdf,10
P33_OWENS_Julie_7_3,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 5 Aug 13",Sydney,Canberra,2013-08-05,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_4,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 5 Aug 13",Canberra,Sydney,2013-08-05,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_5,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 10 Oct 13",Sydney,Canberra,2013-10-10,212.80,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_6,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 14 Oct 13",Canberra,Sydney,2013-10-14,212.80,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_7,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 28 Nov 13",Sydney,Canberra,2013-11-28,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_8,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 28 Nov 13",Canberra,Sydney,2013-11-28,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_9,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 1 Dec 13",Sydney,Canberra,2013-12-01,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_10,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 5 Dec 13",Canberra,Sydney,2013-12-05,210.00,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_7_11,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 13 Dec 13",Sydney,Canberra,2013-12-13,212.80,,P33_OWENS_Julie.pdf,7
P33_OWENS_Julie_15_3,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 12 May 13",Sydney,Canberra,2013-05-12,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_4,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 17 May 13",Canberra,Sydney,2013-05-17,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_5,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 26 May 13",Sydney,Canberra,2013-05-26,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_6,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 31 May 13",Canberra,Sydney,2013-05-31,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_7,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 2 Jun 13",Sydney,Canberra,2013-06-02,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_8,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 7 Jun 13",Canberra,Sydney,2013-06-07,113.00,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_9,OWENS_Julie,P33_OWENS_Julie,"Sydney to Canberra - 16 Jun 13",Sydney,Canberra,2013-06-16,114.80,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_10,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 20 Jun 13",Canberra,Sydney,2013-06-20,114.80,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_11,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 23 Jun 13",Canberra,Sydney,2013-06-23,114.80,,P33_OWENS_Julie.pdf,15
P33_OWENS_Julie_15_12,OWENS_Julie,P33_OWENS_Julie,"Canberra to Sydney - 28 Jun 13",Canberra,Sydney,2013-06-28,114.80,,P33_OWENS_Julie.pdf,15
P34_MCNAMARA_Karen_7_3,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 9 Feb 14","Hamlyn Terrace",Canberra,2014-02-09,288.80,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_4,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 13 Feb 14",Canberra,"Hamlyn Terrace",2014-02-13,288.80,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_5,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 2 Mar 14","Hamlyn Terrace",Canberra,2014-03-02,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_6,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 6 Mar 14",Canberra,"Hamlyn Terrace",2014-03-06,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_7,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 23 Mar 14","Hamlyn Terrace",Canberra,2014-03-23,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_8,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 27 Mar 14",Canberra,"Hamlyn Terrace",2014-03-27,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_9,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 11 May 14","Hamlyn Terrace",Canberra,2014-05-11,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_10,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 16 May 14",Canberra,"Hamlyn Terrace",2014-05-16,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_11,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 25 May 14","Hamlyn Terrace",Canberra,2014-05-25,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_12,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 29 May 14",Canberra,"Hamlyn Terrace",2014-05-29,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_13,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Hamlyn Terrace to Canberra - 1 Jun 14","Hamlyn Terrace",Canberra,2014-06-01,285.00,,P34_MCNAMARA_Karen.pdf,7
P34_MCNAMARA_Karen_7_14,MCNAMARA_Karen,P34_MCNAMARA_Karen,"Canberra to Hamlyn Terrace - 5 Jun 14",Canberra,"Hamlyn Terrace",2014-06-05,174.00,,P34_MCNAMARA_Karen.pdf,7
P33_RHIANNON_Lee_7_3,RHIANNON_Lee,P33_RHIANNON_Lee,"Sydney to Canberra - 1 Dec 13",Sydney,Canberra,2013-12-01,217.50,,P33_RHIANNON_Lee.pdf,7
P33_RHIANNON_Lee_7_4,RHIANNON_Lee,P33_RHIANNON_Lee,"Canberra to Sydney - 5 Dec 13",Canberra,Sydney,2013-12-05,217.50,,P33_RHIANNON_Lee.pdf,7
P33_RHIANNON_Lee_7_5,RHIANNON_Lee,P33_RHIANNON_Lee,"Sydney to Canberra - 8 Dec 13",Sydney,Canberra,2013-12-08,217.50,,P33_RHIANNON_Lee.pdf,7
P33_RHIANNON_Lee_7_6,RHIANNON_Lee,P33_RHIANNON_Lee,"Canberra to Sydney - 12 Dec 13",Canberra,Sydney,2013-12-12,217.50,,P33_RHIANNON_Lee.pdf,7
P33_RHIANNON_Lee_19_3,RHIANNON_Lee,P33_RHIANNON_Lee,"Sydney to Canberra - 23 Jun 13",Sydney,Canberra,2013-06-23,217.50,,P33_RHIANNON_Lee.pdf,19
P33_RHIANNON_Lee_19_4,RHIANNON_Lee,P33_RHIANNON_Lee,"Canberra to Sydney - 28 Jun 13",Canberra,Sydney,2013-06-28,217.50,,P33_RHIANNON_Lee.pdf,19
P34_OWENS_Julie_7_3,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 9 Feb 14",Sydney,Canberra,2014-02-09,210.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_4,OWENS_Julie,P34_OWENS_Julie,"Canberra to Sydney - 13 Feb 14",Canberra,Sydney,2014-02-13,210.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_5,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 23 Feb 14",Sydney,Canberra,2014-02-23,210.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_6,OWENS_Julie,P34_OWENS_Julie,"Canberra to Sydney - 28 Feb 14",Canberra,Sydney,2014-02-28,210.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_7,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 2 Mar 14",Sydney,Canberra,2014-03-02,210.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_8,OWENS_Julie,P34_OWENS_Julie,"Canberra to Sydney - 7 Mar 14",Canberra,Sydney,2014-03-07,210.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_9,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 16 Mar 14",Sydney,Canberra,2014-03-16,198.80,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_10,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 24 Apr 14",Sydney,Canberra,2014-04-24,113.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_11,OWENS_Julie,P34_OWENS_Julie,"Canberra to Sydney - 24 Apr 14",Canberra,Sydney,2014-04-24,113.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_12,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 11 May 14",Sydney,Canberra,2014-05-11,113.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_13,OWENS_Julie,P34_OWENS_Julie,"Canberra to Sydney - 16 May 14",Canberra,Sydney,2014-05-16,113.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_14,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 1 Jun 14",Sydney,Canberra,2014-06-01,113.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_15,OWENS_Julie,P34_OWENS_Julie,"Canberra to Sydney - 3 Jun 14",Canberra,Sydney,2014-06-03,113.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_16,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 4 Jun 14",Sydney,Canberra,2014-06-04,113.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_7_17,OWENS_Julie,P34_OWENS_Julie,"Canberra to Sydney - 6 Jun 14",Canberra,Sydney,2014-06-06,113.00,,P34_OWENS_Julie.pdf,7
P34_OWENS_Julie_14_3,OWENS_Julie,P34_OWENS_Julie,"Sydney to Canberra - 12 Sep 13",Sydney,Canberra,2013-09-12,210.00,,P34_OWENS_Julie.pdf,14
P34_OWENS_Julie_14_4,OWENS_Julie,P34_OWENS_Julie,"Canberra to Sydney - 13 Sep 13",Canberra,Sydney,2013-09-13,210.00,,P34_OWENS_Julie.pdf,14
P34_RHIANNON_Lee_7_3,RHIANNON_Lee,P34_RHIANNON_Lee,"Sydney to Canberra - 10 Feb 14",Sydney,Canberra,2014-02-10,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_4,RHIANNON_Lee,P34_RHIANNON_Lee,"Canberra to Sydney - 14 Feb 14",Canberra,Sydney,2014-02-14,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_5,RHIANNON_Lee,P34_RHIANNON_Lee,"Sydney to Canberra - 23 Feb 14",Sydney,Canberra,2014-02-23,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_6,RHIANNON_Lee,P34_RHIANNON_Lee,"Canberra to Sydney - 27 Feb 14",Canberra,Sydney,2014-02-27,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_7,RHIANNON_Lee,P34_RHIANNON_Lee,"Sydney to Canberra - 2 Mar 14",Sydney,Canberra,2014-03-02,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_8,RHIANNON_Lee,P34_RHIANNON_Lee,"Canberra to Sydney - 6 Mar 14",Canberra,Sydney,2014-03-06,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_9,RHIANNON_Lee,P34_RHIANNON_Lee,"Sydney to Canberra - 16 Mar 14",Sydney,Canberra,2014-03-16,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_10,RHIANNON_Lee,P34_RHIANNON_Lee,"Canberra to Sydney - 20 Mar 14",Canberra,Sydney,2014-03-20,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_11,RHIANNON_Lee,P34_RHIANNON_Lee,"Sydney to Canberra - 11 May 14",Sydney,Canberra,2014-05-11,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_12,RHIANNON_Lee,P34_RHIANNON_Lee,"Canberra to Sydney - 15 May 14",Canberra,Sydney,2014-05-15,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_13,RHIANNON_Lee,P34_RHIANNON_Lee,"Sydney to Canberra - 25 May 14",Sydney,Canberra,2014-05-25,217.50,,P34_RHIANNON_Lee.pdf,7
P34_RHIANNON_Lee_7_14,RHIANNON_Lee,P34_RHIANNON_Lee,"Canberra to Sydney - 29 May 14",Canberra,Sydney,2014-05-29,217.50,,P34_RHIANNON_Lee.pdf,7
P33_THOMSON_Kelvin_9_21,THOMSON_Kelvin,P33_THOMSON_Kelvin,"Melbourne to Canberra - 1 Dec 13",Melbourne,Canberra,2013-12-01,487.50,,P33_THOMSON_Kelvin.pdf,9
P33_THOMSON_Kelvin_9_22,THOMSON_Kelvin,P33_THOMSON_Kelvin,"Canberra to Melbourne - 13 Dec 13",Canberra,Melbourne,2013-12-13,487.50,,P33_THOMSON_Kelvin.pdf,9
P33_TURNBULL_Malcolm_8_3,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Sydney to Canberra - 10 Nov 13",Sydney,Canberra,2013-11-10,226.50,,P33_TURNBULL_Malcolm.pdf,8
P33_TURNBULL_Malcolm_8_4,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Canberra to Sydney - 15 Nov 13",Canberra,Sydney,2013-11-15,226.50,,P33_TURNBULL_Malcolm.pdf,8
P33_TURNBULL_Malcolm_8_5,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Sydney to Canberra - 1 Dec 13",Sydney,Canberra,2013-12-01,225.00,,P33_TURNBULL_Malcolm.pdf,8
P33_TURNBULL_Malcolm_21_3,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Sydney to Canberra - 16 Jun 13",Sydney,Canberra,2013-06-16,229.50,,P33_TURNBULL_Malcolm.pdf,21
P33_TURNBULL_Malcolm_21_4,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Canberra to Sydney - 20 Jun 13",Canberra,Sydney,2013-06-20,234.75,,P33_TURNBULL_Malcolm.pdf,21
P33_TURNBULL_Malcolm_21_5,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Sydney to Canberra - 23 Jun 13",Sydney,Canberra,2013-06-23,226.50,,P33_TURNBULL_Malcolm.pdf,21
P33_TURNBULL_Malcolm_21_6,TURNBULL_Malcolm,P33_TURNBULL_Malcolm,"Canberra to Sydney - 28 Jun 13",Canberra,Sydney,2013-06-28,228.75,,P33_TURNBULL_Malcolm.pdf,21
P34_SUKKAR_Michael_7_15,SUKKAR_Michael,P34_SUKKAR_Michael,"Melbourne to Canberra - 9 Feb 14",Melbourne,Canberra,2014-02-09,509.20,,P34_SUKKAR_Michael.pdf,7
P34_SUKKAR_Michael_7_16,SUKKAR_Michael,P34_SUKKAR_Michael,"Melbourne to Canberra - 9 Feb 14",Melbourne,Canberra,2014-02-09,-509.20,Y,P34_SUKKAR_Michael.pdf,7
P34_SUKKAR_Michael_7_17,SUKKAR_Michael,P34_SUKKAR_Michael,"Canberra to Melbourne - 13 Feb 14",Canberra,Melbourne,2014-02-13,516.80,,P34_SUKKAR_Michael.pdf,7
P34_SUKKAR_Michael_7_18,SUKKAR_Michael,P34_SUKKAR_Michael,"Canberra to Melbourne - 13 Feb 14",Canberra,Melbourne,2014-02-13,-516.80,Y,P34_SUKKAR_Michael.pdf,7
P34_THOMSON_Kelvin_9_23,THOMSON_Kelvin,P34_THOMSON_Kelvin,"Melbourne to Canberra - 16 Mar 14",Melbourne,Canberra,2014-03-16,487.50,,P34_THOMSON_Kelvin.pdf,9
P34_THOMSON_Kelvin_9_24,THOMSON_Kelvin,P34_THOMSON_Kelvin,"Melbourne to Canberra - 28 Mar 14",Melbourne,Canberra,2014-03-28,487.50,,P34_THOMSON_Kelvin.pdf,9
P34_THOMSON_Kelvin_9_25,THOMSON_Kelvin,P34_THOMSON_Kelvin,"Melbourne to Canberra - 25 May 14",Melbourne,Canberra,2014-05-25,487.50,,P34_THOMSON_Kelvin.pdf,9
P34_THOMSON_Kelvin_9_26,THOMSON_Kelvin,P34_THOMSON_Kelvin,"Canberra to Melbourne - 6 Jun 14",Canberra,Melbourne,2014-06-06,487.50,,P34_THOMSON_Kelvin.pdf,9
P33_WILSON_Rick_8_12,WILSON_Rick,P33_WILSON_Rick,"Katanning to Perth - 12 Sep 13",Katanning,Perth,2013-09-12,220.40,,P33_WILSON_Rick.pdf,8
P33_WILSON_Rick_8_13,WILSON_Rick,P33_WILSON_Rick,"Perth to Katanning - 14 Sep 13",Perth,Katanning,2013-09-14,220.40,,P33_WILSON_Rick.pdf,8
